Ano,Código da Área,Área de Avaliação,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2017,4006,SISTEMAS DE INFORMAÇÃO,1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,UNIEURO,Centro Universitário,Privada sem fins lucrativos,91431,Educação Presencial,5300108,Brasília,DF,34,31,"47,6548","2,1632","41,9774","2,2006","2,1912",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1118,FACULDADE DE MIRASSOL,,Faculdade,Privada com fins lucrativos,21998,Educação Presencial,3530300,Mirassol,SP,2,0,,,,,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF Fluminense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,115374,Educação Presencial,3301009,Campos dos Goytacazes,RJ,110,77,"50,5143","2,5660","41,6039","2,1508","2,2546",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",IF Fluminense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1286732,Educação Presencial,3302205,Itaperuna,RJ,20,19,"48,9789","2,3497","48,1579","3,0247","2,8560",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1149,CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO,CEUNSP,Centro Universitário,Privada com fins lucrativos,17866,Educação Presencial,3523909,Itu,SP,17,17,"46,1647","1,9533","37,4294","1,5941","1,6839",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,UNIJORGE,Centro Universitário,Privada com fins lucrativos,21475,Educação Presencial,2927408,Salvador,BA,12,12,"37,6083","0,7478","36,3000","1,4435","1,2696",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1189,UNIVERSIDADE DO PLANALTO CATARINENSE,UNIPLAC,Universidade,Privada sem fins lucrativos,64754,Educação Presencial,4209300,Lages,SC,24,22,"56,9364","3,4708","40,8364","2,0484","2,4040",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1198,FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ,FACET,Faculdade,Privada com fins lucrativos,105688,Educação Presencial,4106902,Curitiba,PR,20,18,"54,8500","3,1769","41,2056","2,0977","2,3675",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1253,FACULDADE METODISTA GRANBERY,FMG,Faculdade,Privada sem fins lucrativos,47113,Educação Presencial,3136702,Juiz de Fora,MG,47,37,"44,5730","1,7290","43,4486","2,3968","2,2298",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1264,CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE,UNI-RN,Centro Universitário,Privada sem fins lucrativos,19780,Educação Presencial,2408102,Natal,RN,6,6,"57,6500","3,5713","40,1833","1,9613","2,3638",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1270,CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO,ESTÁCIO RIBEIRÃO PRE,Centro Universitário,Privada com fins lucrativos,1328954,Educação a Distância,3543402,Ribeirão Preto,SP,42,28,"54,9821","3,1955","43,4536","2,3974","2,5969",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1273,Centro Universitário Campo Limpo Paulista,UNIFACCAMP,Centro Universitário,Privada com fins lucrativos,116432,Educação Presencial,3509601,Campo Limpo Paulista,SP,9,9,"38,0778","0,8140","28,6889","0,4286","0,5249",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,1275,FACULDADE DO GUARUJÁ,FAGU,Faculdade,Privada com fins lucrativos,47036,Educação Presencial,3518701,Guarujá,SP,8,7,"39,7714","1,0526","36,4429","1,4626","1,3601",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1298,Faculdade Estácio de Alagoas - Estácio FAL,ESTÁCIO FAL,Faculdade,Privada com fins lucrativos,47051,Educação Presencial,2704302,Maceió,AL,45,38,"45,5605","1,8682","41,2342","2,1015","2,0431",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1299,FACULDADES INTEGRADAS DE FERNANDÓPOLIS,FIFE,Faculdade,Privada sem fins lucrativos,57178,Educação Presencial,3515509,Fernandópolis,SP,35,33,"48,4939","2,2814","45,9000","2,7237","2,6131",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1312,FACULDADES INTEGRADAS DE RONDONÓPOLIS,FAIR,Faculdade,Privada com fins lucrativos,80389,Educação Presencial,5107602,Rondonópolis,MT,37,18,"55,7889","3,3091","43,8000","2,4436","2,6600",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1313,FACULDADE DE SUZANO,UNISUZ,Faculdade,Privada sem fins lucrativos,47630,Educação Presencial,3552502,Suzano,SP,15,14,"39,0286","0,9479","34,1071","1,1511","1,1003",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1325,FACULDADE DE APUCARANA,FAP,Faculdade,Privada sem fins lucrativos,19990,Educação Presencial,4101408,Apucarana,PR,20,20,"40,1400","1,1045","32,5550","0,9441","0,9842",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1330,FACULDADE COTEMIG,COTEMIG,Faculdade,Privada com fins lucrativos,19995,Educação Presencial,3106200,Belo Horizonte,MG,27,27,"56,6407","3,4292","54,5185","3,8729","3,7620",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1334,CENTRO UNIVERSITÁRIO FACISA,,Centro Universitário,Privada com fins lucrativos,64664,Educação Presencial,2504009,Campina Grande,PB,60,58,"53,3586","2,9668","47,5103","2,9384","2,9455",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1337,FACULDADE MATER DEI,FMD,Faculdade,Privada com fins lucrativos,37788,Educação Presencial,4118501,Pato Branco,PR,57,27,"53,3815","2,9700","43,3037","2,3774","2,5256",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1351,CENTRO UNIVERSITÁRIO SOCIESC,,Centro Universitário,Privada sem fins lucrativos,41710,Educação Presencial,4209102,Joinville,SC,44,25,"51,9160","2,7635","49,8000","3,2437","3,1237",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1364,FACULDADE DE TECNOLOGIA E CIÊNCIAS DE VITÓRIA DA CONQUISTA,FTC,Faculdade,Privada com fins lucrativos,53333,Educação Presencial,2933307,Vitória da Conquista,BA,17,13,"56,5385","3,4147","44,8923","2,5893","2,7956",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1388,FACULDADE SUMARÉ,ISES,Faculdade,Privada com fins lucrativos,20499,Educação Presencial,3550308,São Paulo,SP,26,24,"46,8583","2,0510","37,2542","1,5707","1,6908",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1396,Centro Universitário Dinâmica das Cataratas,UDC,Centro Universitário,Privada com fins lucrativos,22017,Educação Presencial,4108304,Foz do Iguaçu,PR,9,8,"51,5625","2,7137","53,5125","3,7388","3,4825",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1400,FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS,FAIND/SJP,Faculdade,Privada sem fins lucrativos,68597,Educação Presencial,4125506,São José dos Pinhais,PR,35,32,"41,4969","1,2957","34,7813","1,2410","1,2547",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1409,FACULDADE DO CENTRO LESTE,UCL,Faculdade,Privada sem fins lucrativos,50229,Educação Presencial,3205002,Serra,ES,33,29,"53,9586","3,0513","51,2138","3,4322","3,3370",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1417,FACULDADE CNEC CAMPO LARGO,,Faculdade,Privada sem fins lucrativos,20638,Educação Presencial,4104204,Campo Largo,PR,6,0,,,,,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,1426,INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA,ILES,Faculdade,Privada sem fins lucrativos,20709,Educação Presencial,5211503,Itumbiara,GO,37,33,"51,3121","2,6784","35,1879","1,2952","1,6410",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1433,FACULDADE ORÍGENES LESSA,FACOL,Faculdade,Privada sem fins lucrativos,73836,Educação Presencial,3526803,Lençóis Paulista,SP,9,9,"52,8444","2,8943","45,9111","2,7251","2,7674",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1436,ESCOLA SUPERIOR BATISTA DO AMAZONAS,ESBAM,Faculdade,Privada com fins lucrativos,57028,Educação Presencial,1302603,Manaus,AM,15,11,"45,4182","1,8481","31,3182","0,7792","1,0464",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1441,FACULDADE DE TECNOLOGIA DO PIAUÍ,FATEPI,Faculdade,Privada com fins lucrativos,20756,Educação Presencial,2211001,Teresina,PI,36,20,"49,0250","2,3562","32,1450","0,8894","1,2561",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1450,CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO,UNICERP,Centro Universitário,Privada sem fins lucrativos,89214,Educação Presencial,3148103,Patrocínio,MG,9,8,"42,2375","1,4000","30,3750","0,6534","0,8401",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,1455,FACULDADE SANTÍSSIMO SACRAMENTO,FSSS,Faculdade,Privada sem fins lucrativos,1103723,Educação Presencial,2900702,Alagoinhas,BA,28,27,"37,9926","0,8020","32,7370","0,9684","0,9268",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,1457,Faculdade Estácio Euro- Panamericana de Humanidades e Tecnologias - Estácio EUROPAN,ESTÁCIO EUROPAN,Faculdade,Privada com fins lucrativos,56454,Educação Presencial,3513009,Cotia,SP,1,0,,,,,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,1461,FACULDADE DE TECNOLOGIA E CIÊNCIAS,FTC SALVADOR,Faculdade,Privada com fins lucrativos,63080,Educação Presencial,2927408,Salvador,BA,9,8,"48,4875","2,2805","43,6250","2,4203","2,3853",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1465,FACULDADE DE RIBEIRÃO PRETO,AFARP,Faculdade,Privada com fins lucrativos,53535,Educação Presencial,3543402,Ribeirão Preto,SP,17,15,"46,8000","2,0428","32,5333","0,9412","1,2166",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1472,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,UNIASSELVI,Centro Universitário,Privada com fins lucrativos,21295,Educação Presencial,4207502,Indaial,SC,31,26,"56,4615","3,4039","47,2962","2,9098","3,0333",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1477,FACULDADE MICHELANGELO,MICHELANGELO,Faculdade,Privada sem fins lucrativos,48679,Educação Presencial,5300108,Brasília,DF,13,6,"49,6333","2,4419","29,4333","0,5278","1,0064",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1477,FACULDADE MICHELANGELO,MICHELANGELO,Faculdade,Privada sem fins lucrativos,114969,Educação Presencial,5300108,Brasília,DF,1,1,"66,7000",,"36,5000",,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,1492,FACULDADE PITÁGORAS DE UBERLÂNDIA,PIT UBERLÂNDIA,Faculdade,Privada com fins lucrativos,22012,Educação Presencial,3170206,Uberlândia,MG,18,10,"63,1100","4,3405","47,8100","2,9784","3,3189",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1493,CENTRO UNIVERSITÁRIO ALVES FARIA,ALFA,Centro Universitário,Privada com fins lucrativos,21727,Educação Presencial,5208707,Goiânia,GO,16,13,"50,1538","2,5153","48,6615","3,0919","2,9477",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1494,CENTRO UNIVERSITÁRIO CATÓLICO DE VITÓRIA,,Centro Universitário,Privada sem fins lucrativos,79349,Educação Presencial,3205309,Vitória,ES,67,34,"49,2500","2,3879","44,0206","2,4730","2,4518",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1504,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE MACEIÓ,UNINASSAU MACEIÓ,Centro Universitário,Privada sem fins lucrativos,1107880,Educação Presencial,2704302,Maceió,AL,22,15,"38,4000","0,8594","37,1200","1,5528","1,3795",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1507,FACULDADE PROJEÇÃO DE CEILÂNDIA,FAPRO,Faculdade,Privada sem fins lucrativos,22070,Educação Presencial,5300108,Brasília,DF,29,29,"35,6103","0,4664","40,9552","2,0643","1,6648",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1521,FACULDADE ESTÁCIO DE BELÉM - ESTÁCIO BELÉM,ESTÁCIO BELÉM,Faculdade,Privada com fins lucrativos,22035,Educação Presencial,1501402,Belém,PA,17,16,"46,7688","2,0384","39,7625","1,9052","1,9385",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1538,CENTRO UNIVERSITARIO PROJEÇÃO,UNIPROJEÇÃO,Centro Universitário,Privada sem fins lucrativos,109476,Educação Presencial,5300108,Brasília,DF,59,52,"42,4346","1,4278","40,1865","1,9618","1,8283",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,UGB,Centro Universitário,Privada sem fins lucrativos,101700,Educação Presencial,3306305,Volta Redonda,RJ,24,22,"48,6227","2,2996","36,7182","1,4993","1,6993",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1556,CENTRO UNIVERSITÁRIO SETE DE SETEMBRO,UNI7,Centro Universitário,Privada com fins lucrativos,47069,Educação Presencial,2304400,Fortaleza,CE,54,49,"59,1347","3,7805","48,2388","3,0355","3,2218",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1557,UNIVERSIDADE FUMEC,FUMEC,Universidade,Privada sem fins lucrativos,1266540,Educação a Distância,3106200,Belo Horizonte,MG,33,32,"57,1594","3,5022","44,8938","2,5895","2,8177",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,UNESC,Centro Universitário,Privada sem fins lucrativos,51603,Educação Presencial,3201506,Colatina,ES,25,25,"54,5320","3,1321","42,4760","2,2671","2,4833",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1569,FACULDADES INTEGRADAS DE ARARAQUARA,FIAR,Faculdade,Privada sem fins lucrativos,50754,Educação Presencial,3503208,Araraquara,SP,18,11,"33,3455","0,1473","44,2364","2,5018","1,9132",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1575,CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ,UNIARAXÁ,Centro Universitário,Privada sem fins lucrativos,65863,Educação Presencial,3104007,Araxá,MG,13,11,"52,2636","2,8125","44,5545","2,5442","2,6113",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1585,FACULDADE ENERGIA DE ADMINISTRAÇÃO E NEGÓCIOS,FEAN,Faculdade,Privada com fins lucrativos,120430,Educação Presencial,4205407,Florianópolis,SC,51,39,"44,2821","1,6880","35,9872","1,4018","1,4734",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1586,UNIVERSIDADE DO VALE DO SAPUCAÍ,UNIVÁS,Universidade,Privada sem fins lucrativos,63732,Educação Presencial,3152501,Pouso Alegre,MG,36,29,"46,9034","2,0574","43,4241","2,3935","2,3095",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1591,FACULDADE ESTÁCIO MACAPÁ - ESTÁCIO MACAPÁ,ESTÁCIO MACAPÁ,Faculdade,Privada sem fins lucrativos,48993,Educação Presencial,1600303,Macapá,AP,23,19,"45,5421","1,8656","37,9789","1,6674","1,7169",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1598,FACULDADE UNA DE UBERLÂNDIA,UNA,Faculdade,Privada com fins lucrativos,46017,Educação Presencial,3170206,Uberlândia,MG,14,10,"50,0500","2,5006","45,1900","2,6290","2,5969",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1610,FACULDADE DAS ATIVIDADES EMPRESARIAIS DE TERESINA,FAETE,Faculdade,Privada sem fins lucrativos,50996,Educação Presencial,2211001,Teresina,PI,23,8,"40,8250","1,2010","38,1750","1,6935","1,5704",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1612,Faculdade Assis Gurgacz,FAG TOLEDO,Faculdade,Privada com fins lucrativos,46104,Educação Presencial,4127700,Toledo,PR,13,11,"53,8909","3,0418","46,9000","2,8570","2,9032",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1615,INSTITUTO SUPERIOR DO LITORAL DO PARANÁ,ISULPAR,Faculdade,Privada sem fins lucrativos,46112,Educação Presencial,4118204,Paranaguá,PR,12,9,"54,5889","3,1401","44,8778","2,5873","2,7255",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1640,CENTRO UNIVERSITÁRIO UNICENTRO AGES,,Centro Universitário,Privada com fins lucrativos,1203177,Educação Presencial,2923803,Paripiranga,BA,7,7,"51,0857","2,6466","42,5143","2,2722","2,3658",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1642,FACULDADE DE TECNOLOGIA E CIÊNCIAS DE ITABUNA,FTC,Faculdade,Privada com fins lucrativos,57612,Educação Presencial,2914802,Itabuna,BA,20,16,"43,6938","1,6052","36,1688","1,4260","1,4708",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1645,FACULDADE DE TECNOLOGIA E CIÊNCIAS DE JEQUIÉ,FTC,Faculdade,Privada com fins lucrativos,73451,Educação Presencial,2918001,Jequié,BA,9,6,"41,3000","1,2679","36,8500","1,5168","1,4546",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1655,FACULDADE CENECISTA DE SETE LAGOAS,FCSL,Faculdade,Privada sem fins lucrativos,48658,Educação Presencial,3167202,Sete Lagoas,MG,31,29,"46,8207","2,0457","46,9517","2,8639","2,6593",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1657,FACULDADE EDUCACIONAL DE DOIS VIZINHOS,FAED,Faculdade,Privada com fins lucrativos,47535,Educação Presencial,4107207,Dois Vizinhos,PR,22,18,"49,2944","2,3942","43,6222","2,4199","2,4135",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1660,CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA,ESTÁCIO BRASÍLIA,Centro Universitário,Privada com fins lucrativos,53898,Educação Presencial,5300108,Brasília,DF,24,19,"47,7158","2,1718","40,9579","2,0646","2,0914",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1661,Faculdade Projeção de Sobradinho,FAPRO,Faculdade,Privada sem fins lucrativos,79355,Educação Presencial,5300108,Brasília,DF,34,29,"44,8552","1,7688","39,9448","1,9295","1,8893",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1668,FACULDADE PITÁGORAS DE MINAS GERAIS,,Faculdade,Privada com fins lucrativos,46425,Educação Presencial,3106200,Belo Horizonte,MG,2,0,,,,,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,1680,Faculdade Unirb - Mossoró,,Faculdade,Privada com fins lucrativos,46487,Educação Presencial,2408003,Mossoró,RN,10,8,"44,1750","1,6730","38,3250","1,7135","1,7034",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1682,FACULDADE SALESIANA MARIA AUXILIADORA,FSMA,Faculdade,Privada sem fins lucrativos,48804,Educação Presencial,3302403,Macaé,RJ,7,0,,,,,,SC,
2017,4006,SISTEMAS DE INFORMAÇÃO,1694,ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI,ESUCRI,Faculdade,Privada com fins lucrativos,50364,Educação Presencial,4204608,Criciúma,SC,29,29,"53,6483","3,0076","46,0828","2,7480","2,8129",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1697,FACULDADE ESCRITOR OSMAN DA COSTA LINS,FACOL,Faculdade,Privada sem fins lucrativos,68930,Educação Presencial,2616407,Vitória de Santo Antão,PE,34,30,"50,4033","2,5504","36,9600","1,5315","1,7862",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1702,CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZÔNIA,ESTÁCIO AMAZÔNIA,Centro Universitário,Privada com fins lucrativos,67601,Educação Presencial,1400100,Boa Vista,RR,51,43,"45,0163","1,7915","35,8744","1,3868","1,4879",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1710,FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO,,Faculdade,Privada com fins lucrativos,48677,Educação Presencial,5300108,Brasília,DF,93,59,"44,4339","1,7094","35,1831","1,2946","1,3983",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1713,FACULDADE DE TECNOLOGIA DE SÃO VICENTE,FATEF,Faculdade,Privada com fins lucrativos,47834,Educação Presencial,3551009,São Vicente,SP,13,10,"52,2900","2,8162","48,8400","3,1157","3,0408",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1717,FACULDADE DE IMPERATRIZ WYDEN,FACIMP WYDEN,Faculdade,Privada com fins lucrativos,50082,Educação Presencial,2105302,Imperatriz,MA,18,13,"38,7846","0,9136","35,5154","1,3389","1,2325",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1721,FACULDADE DE VIÇOSA,FDV,Faculdade,Privada com fins lucrativos,47874,Educação Presencial,3171303,Viçosa,MG,8,7,"45,4429","1,8516","47,7429","2,9694","2,6899",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1722,FACULDADE DE PORTO VELHO,FIP,Faculdade,Privada com fins lucrativos,55777,Educação Presencial,1100205,Porto Velho,RO,21,21,"43,5810","1,5893","39,5190","1,8728","1,8019",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1728,FACULDADE INTERAMERICANA DE PORTO VELHO,UNIRON,Faculdade,Privada com fins lucrativos,74737,Educação Presencial,1100205,Porto Velho,RO,35,31,"40,1226","1,1021","40,4355","1,9950","1,7717",2,
2017,4006,SISTEMAS DE INFORMAÇÃO,1732,FACULDADE GENNARI E PEARTREE,FGP,Faculdade,Privada com fins lucrativos,47924,Educação Presencial,3536703,Pederneiras,SP,22,20,"56,3750","3,3917","45,9200","2,7263","2,8927",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1734,Faculdade Integral Diferencial Wyden,FACID WYDEN,Faculdade,Privada com fins lucrativos,50981,Educação Presencial,2211001,Teresina,PI,5,5,"49,2600","2,3893","49,8200","3,2464","3,0321",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1736,CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO,UNILASALLE/RJ,Centro Universitário,Privada sem fins lucrativos,120018,Educação Presencial,3303302,Niterói,RJ,66,57,"50,2912","2,5346","49,2298","3,1677","3,0094",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1738,INSTITUTO LUTERANO DE ENSINO SUPERIOR DE PORTO VELHO,ULBRA ILES,Faculdade,Privada sem fins lucrativos,47947,Educação Presencial,1100205,Porto Velho,RO,6,5,"50,9000","2,6204","27,4000","0,2567","0,8476",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,1772,Centro Universitário Fanor Wyden,UNIFANOR WYDEN,Centro Universitário,Privada com fins lucrativos,90030,Educação Presencial,2304400,Fortaleza,CE,15,14,"49,3071","2,3960","43,8571","2,4512","2,4374",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1804,FACULDADE DE MAUÁ - FAMA,FAMA,Faculdade,Privada sem fins lucrativos,91017,Educação Presencial,3529401,Mauá,SP,4,4,"32,5750","0,0387","25,4750","0,0000","0,0097",1,
2017,4006,SISTEMAS DE INFORMAÇÃO,1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1314243,Educação Presencial,2303808,Cedro,CE,15,15,"56,1933","3,3661","51,5600","3,4784","3,4503",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000135,Educação Presencial,2304202,Crato,CE,16,15,"56,9067","3,4666","53,3600","3,7184","3,6555",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,122845,Educação Presencial,3205002,Serra,ES,51,45,"54,6778","3,1526","53,0356","3,6752","3,5445",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127925,Educação Presencial,3201506,Colatina,ES,37,36,"55,8417","3,3166","49,9111","3,2585","3,2730",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1270538,Educação Presencial,3201209,Cachoeiro de Itapemirim,ES,7,7,"66,9429","4,8805","61,7714","4,8401","4,8502",5,
2017,4006,SISTEMAS DE INFORMAÇÃO,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191217,Educação Presencial,5208707,Goiânia,GO,9,9,"60,3222","3,9478","52,1222","3,5534","3,6520",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191221,Educação Presencial,5210000,Inhumas,GO,10,10,"37,2400","0,6960","43,8200","2,4463","2,0087",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191224,Educação Presencial,5212501,Luziânia,GO,11,11,"51,6545","2,7267","52,0727","3,5468","3,3418",4,
2017,4006,SISTEMAS DE INFORMAÇÃO,1822,FACULDADE SUL-AMERICANA,FASAM,Faculdade,Privada com fins lucrativos,48437,Educação Presencial,5208707,Goiânia,GO,38,16,"52,0688","2,7850","43,9750","2,4670","2,5465",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1838,FACULDADES INTEGRADAS RIO BRANCO,FRB,Faculdade,Privada sem fins lucrativos,18297,Educação Presencial,3550308,São Paulo,SP,25,20,"51,5450","2,7113","42,3700","2,2529","2,3675",3,
2017,4006,SISTEMAS DE INFORMAÇÃO,1841,CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE,TOLEDO PRUDENTE,Centro Universitário,Privada sem fins lucrativos,113124,Educação Presencial,3541406,Presidente Prudente,SP,12,12,"52,3833","2,8294","44,2417","2,5025","2,5842",3,
